R,G,B
1.04,1.04,1.04
18.24,20.8,58.27
45.35,51.6,145.94
44.55,48.79,136.0
42.67,48.19,135.4
42.22,47.76,134.96
41.8,47.53,134.47
31.23,35.45,100.24
49.27,22.98,29.21
214.72,100.81,100.81
220.07,103.03,103.03
224.01,93.41,93.41
222.82,84.88,84.88
183.18,80.29,118.58
117.53,74.06,167.51
150.22,71.45,137.64
154.18,54.16,125.79
130.96,57.57,151.82
229.96,25.94,46.65
254.4,12.2,12.2
254.98,0.97,0.97
255.0,0.05,0.05
254.98,21.47,21.47
254.98,242.6,242.6
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
233.34,233.34,233.34
29.6,29.6,29.6
16.3,16.3,16.3
3.99,3.99,3.99
2.91,3.11,6.12
46.22,52.28,147.06
5.12,2.98,5.53
10.55,3.8,3.8
5.29,2.35,2.35
2.68,1.02,1.02
2.14,0.82,0.82
0.48,0.15,0.15
0.55,0.23,0.23
133.19,56.27,56.27
219.75,84.91,84.91
223.3,82.5,82.5
204.94,79.47,99.89
126.79,73.07,160.26
223.9,68.42,70.98
227.71,60.17,60.17
237.07,44.47,44.47
242.83,15.54,26.16
126.12,54.64,150.47
250.84,2.79,7.25
255.0,0.22,0.22
255.0,0.11,0.11
254.95,137.88,137.88
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
251.96,251.96,251.96
68.16,68.16,68.16
11.89,11.89,11.89
22.44,22.44,22.44
1.2,1.2,1.2
9.3,9.3,21.13
39.1,42.92,119.78
6.76,3.12,3.12
11.2,5.67,5.67
12.56,5.16,5.16
3.81,1.55,1.55
3.81,1.61,1.61
0.76,0.26,0.26
0.64,0.31,0.31
20.47,7.75,7.75
208.14,70.12,70.12
221.68,72.59,72.59
140.11,74.57,145.96
210.72,65.99,85.07
230.17,57.62,57.62
231.8,50.43,50.43
236.71,39.15,39.15
251.06,11.01,11.01
191.51,27.06,76.16
198.89,23.86,67.18
254.97,0.55,0.55
254.96,14.95,14.95
254.93,241.69,241.69
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
121.48,121.48,121.48
8.76,8.76,8.76
29.36,29.36,29.36
13.17,13.17,13.17
2.07,1.92,1.92
11.46,4.62,4.62
46.64,51.54,144.11
19.7,16.78,37.52
16.02,6.27,6.27
17.85,8.07,8.07
7.3,3.33,3.33
3.84,1.69,1.69
2.21,1.02,1.02
0.71,0.23,0.23
0.53,0.2,0.2
101.78,32.01,32.01
222.04,67.0,67.0
128.77,67.61,153.56
230.39,52.83,55.12
