R,G,B
65.71,89.57,72.41
79.4,118.1,80.52
91.16,141.9,109.86
80.83,117.32,84.62
90.37,136.98,105.96
79.86,116.14,82.5
167.31,187.11,199.92
166.34,179.62,203.46
72.07,82.64,93.9
108.13,111.36,121.36
141.49,156.91,174.84
154.6,170.8,191.45
155.93,170.74,196.38
157.18,173.24,196.82
118.15,154.75,158.15
136.34,167.71,160.73
112.24545454545455,132.43636363636364,131.5090909090909
129.96,134.25,137.13
225.75,240.52,243.94
193.98,202.9,209.54
202.35,211.55,219.53
226.91,240.71,243.05
227.08,239.99,247.62
222.28,233.9,237.16
96.78,106.85,116.81
5.43,5.41,5.52
30.24,30.52,30.36
120.07,120.07,120.07
14.61,14.61,14.61
1.04,1.04,1.04
1.17,1.17,1.17
89.69,89.69,89.69
0.66,0.66,0.66
0.0,0.0,0.0
0.6363636363636364,0.36363636363636365,0.36363636363636365
2.13,1.17,1.86
73.26,97.26,81.58
81.82,121.14,90.05
102.75,156.07,128.64
85.77,126.8,97.12
101.15,153.12,124.05
78.1,120.67,86.69
106.73,148.2,131.54
88.5,119.04,99.55
66.94,93.88,89.06
151.86,167.85,184.46
155.01,171.51,192.18
153.86,170.28,191.82
154.87,170.87,195.0
155.88,172.28,194.16
122.39,157.43,163.06
144.9,171.05,167.21
122.96363636363637,138.92727272727274,138.1090909090909
128.96,137.93,139.88
220.84,235.02,238.48
158.48,167.72,173.66
212.21,221.57,229.27
227.13,240.93,243.48
227.4,239.8,247.8
222.33,233.6,239.01
94.77,101.43,101.26
15.73,15.74,15.76
62.09,62.09,62.09
56.41,56.41,56.41
81.27,81.27,81.27
3.23,3.23,3.23
0.92,0.92,0.92
49.48,49.48,49.48
0.58,0.58,0.58
0.0,0.0,0.0
0.6545454545454545,0.36363636363636365,0.38181818181818183
2.77,1.71,3.1
67.73,87.4,68.88
79.23,117.23,83.09
89.49,135.65,104.17
82.09,120.81,83.01
88.05,133.48,101.32
80.73,118.26,80.38
89.28,131.79,94.76
81.28,119.2,79.59
91.14,141.23,122.42
151.88,170.56,188.54
156.04,172.54,194.0
154.95,170.87,196.83
154.73,170.81,195.73
154.9,173.41,193.46
114.88,158.04,153.15
144.37,174.28,168.32
129.33636363636364,148.3909090909091,148.3
143.79,165.04,164.24
214.23,228.46,231.61
142.8,148.4,155.41
198.92,207.42,215.37
227.15,240.95,243.5
227.07,239.83,247.83
222.85,233.76,237.75
99.95,107.37,108.07
15.2,15.49,15.4
111.06,111.83,111.49
105.95,105.95,105.95
101.44,101.44,101.44
2.33,2.33,2.33
1.27,1.27,1.27
85.55,85.55,85.55
0.53,0.53,0.53
0.0,0.0,0.0
0.7090909090909091,0.36363636363636365,0.43636363636363634
2.51,1.3,2.15
74.32,96.63,81.5
81.3,121.15,88.45
104.6,156.45,127.36
83.18,126.6,96.18
98.73,152.04,121.46
80.3,119.09,87.32
99.86,150.44,118.31
85.05,126.12,88.1
94.59,145.75,128.08
151.74,170.05,189.16
154.76,171.2,192.3
155.25,171.25,196.17
156.29,172.3,196.75
156.95,172.71,194.45
114.73,154.71,155.03
110.95,169.99,153.03
107.39090909090909,158.9909090909091,143.9181818181818
130.42,160.8,156.07
218.38,229.3,236.22
155.4,160.93,169.74
192.6,201.65,209.76
226.87,240.67,243.22
227.0,240.01,247.94
222.27,234.28,237.22
98.4,108.24,107.9
15.21,15.0,15.09
33.55,32.84,33.13
60.61,60.61,60.61
43.15,43.15,43.15
1.53,1.53,1.53
1.1,1.1,1.1
81.84,81.84,81.84
0.68,0.68,0.68
0.0,0.0,0.0
0.4444444444444444,0.4444444444444444,0.4444444444444444
1.8888888888888888,1.788888888888889,1.6666666666666667
65.66666666666667,89.27777777777777,72.61111111111111
